UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2193,_RARE_,L,299.6,309.3,1726,27.5,212,0,0,0,0,0,0
127,_RARE_,L,298.8,308.7,1309,64.9,219,1,0,0,0,1,0
4969,_RARE_,L,303.8,312.7,1379,50.7,35,0,0,0,0,0,0
3955,_RARE_,L,302.2,311.4,1842,22.9,56,0,0,0,0,0,0
4056,_RARE_,L,301.9,310.8,1521,59.9,150,0,0,0,0,0,0
4970,_RARE_,H,304.0,313.2,1499,42.9,206,0,0,0,0,0,0
7172,_RARE_,L,300.2,309.6,1399,45.4,52,0,0,0,0,0,0
8988,_RARE_,L,297.3,308.4,1510,31.1,140,0,0,0,0,0,0
1299,_RARE_,M,298.9,309.7,1679,32.7,174,0,0,0,0,0,0
3878,_RARE_,L,302.7,311.2,1448,46.5,30,0,0,0,0,0,0
6876,_RARE_,H,301.0,310.9,1510,42.2,104,0,0,0,0,0,0
1285,_RARE_,L,298.0,308.9,1347,47.3,6,0,0,0,0,0,0
7548,_RARE_,L,300.2,311.5,2692,13.0,194,1,0,0,1,0,0
8111,_RARE_,M,299.7,311.2,1366,47.5,6,0,0,0,0,0,0
6486,_RARE_,L,300.6,309.6,1491,47.6,82,0,0,0,0,0,0
1611,_RARE_,M,297.9,308.0,1685,39.3,8,0,0,0,0,0,0
9863,_RARE_,L,298.2,309.0,1600,30.8,39,0,0,0,0,0,0
8878,_RARE_,L,298.0,309.2,1584,37.9,132,0,0,0,0,0,0
4124,_RARE_,L,302.2,310.2,1545,46.8,99,0,0,0,0,0,0
8257,_RARE_,H,299.0,310.9,1363,45.5,106,0,0,0,0,0,0
560,_RARE_,L,297.5,309.3,1560,37.9,49,0,0,0,0,0,0
4052,_RARE_,M,302.0,311.0,1483,46.7,185,0,0,0,0,0,0
140,_RARE_,H,298.7,308.8,1690,33.6,48,0,0,0,0,0,0
3151,_RARE_,M,300.2,309.8,1938,24.4,0,0,0,0,0,0,0
9837,_RARE_,M,298.5,309.5,1410,47.5,76,0,0,0,0,0,0
9018,_RARE_,L,296.9,307.9,1508,42.2,105,0,0,0,0,0,0
6332,_RARE_,M,300.5,311.1,1408,50.3,108,0,0,0,0,0,0
6994,_RARE_,L,300.8,310.8,1627,37.5,62,0,0,0,0,0,0
2537,_RARE_,M,298.8,308.7,1454,48.1,24,0,0,0,0,0,0
4023,_RARE_,L,301.9,310.5,1549,46.8,46,0,0,0,0,0,0
7664,_RARE_,L,300.5,311.5,1370,53.3,125,0,0,0,0,0,0
9326,_RARE_,L,298.2,308.3,1367,52.2,162,0,0,0,0,0,0
2205,_RARE_,M,299.7,309.2,1310,61.3,196,0,0,0,0,0,0
7577,_RARE_,L,300.1,311.4,1463,40.2,13,0,0,0,0,0,0
2490,_RARE_,L,299.1,308.8,1524,45.9,176,0,0,0,0,0,0
3659,_RARE_,L,301.7,311.3,1453,49.1,130,0,0,0,0,0,0
4076,_RARE_,L,302.0,311.0,1366,55.9,153,0,0,0,0,0,0
2248,_RARE_,M,299.7,309.1,1431,48.0,85,0,0,0,0,0,0
251,_RARE_,L,298.1,308.2,1374,49.6,35,0,0,0,0,0,0
6567,_RARE_,L,301.6,310.9,1402,48.7,72,0,0,0,0,0,0
4821,_RARE_,L,303.7,312.0,1627,34.2,0,0,0,0,0,0,0
3209,_RARE_,L,301.5,310.3,1365,52.1,3,0,0,0,0,0,0
2958,_RARE_,L,300.7,309.3,1768,25.2,30,0,0,0,0,0,0
6754,_RARE_,M,301.6,311.0,1331,62.5,106,0,0,0,0,0,0
63,_RARE_,H,298.8,309.1,1516,42.6,180,0,0,0,0,0,0
75,_RARE_,L,298.9,309.1,1469,42.4,97,0,0,0,0,0,0
2100,_RARE_,M,299.5,309.0,1411,38.1,77,0,0,0,0,0,0
3218,_RARE_,H,300.9,309.7,1595,39.1,148,0,0,0,0,0,0
9916,_RARE_,M,298.3,308.7,1416,50.9,172,0,0,0,0,0,0
8978,_RARE_,L,296.8,308.1,1648,30.0,181,0,0,0,0,0,0
5029,_RARE_,M,303.7,312.9,1539,41.2,40,0,0,0,0,0,0
7094,_RARE_,M,300.6,310.3,1883,22.7,12,0,0,0,0,0,0
6825,_RARE_,L,301.0,311.3,1471,46.8,27,0,0,0,0,0,0
8128,_RARE_,M,299.5,310.6,1595,36.8,78,0,0,0,0,0,0
1652,_RARE_,L,298.0,308.0,1795,24.2,140,0,0,0,0,0,0
1814,_RARE_,L,298.1,307.7,1497,39.1,151,0,0,0,0,0,0
7998,_RARE_,L,300.8,312.4,1562,39.0,32,0,0,0,0,0,0
5234,_RARE_,L,303.5,312.9,1287,56.9,36,0,0,0,0,0,0
9177,_RARE_,M,297.5,308.9,1501,38.9,96,0,0,0,0,0,0
7186,_RARE_,L,300.3,310.4,1608,36.7,109,0,0,0,0,0,0
7400,_RARE_,M,300.0,311.4,1434,47.0,49,0,0,0,0,0,0
6060,_RARE_,M,300.6,311.1,1399,45.7,48,0,0,0,0,0,0
6852,_RARE_,L,301.1,311.3,1476,46.0,149,0,0,0,0,0,0
6865,_RARE_,M,301.0,311.1,1759,28.9,89,0,0,0,0,0,0
5897,_RARE_,M,301.4,311.1,1400,45.7,70,0,0,0,0,0,0
6350,_RARE_,L,300.1,309.6,1445,51.8,142,0,0,0,0,0,0
810,_RARE_,L,296.9,307.5,1347,56.5,63,0,0,0,0,0,0
9729,_RARE_,M,298.8,309.6,1692,29.9,4,0,0,0,0,0,0
9749,_RARE_,L,298.6,309.7,1518,40.1,149,0,0,0,0,0,0
1055,_RARE_,L,296.3,307.3,1380,43.7,189,0,0,0,0,0,0
4030,_RARE_,L,302.0,310.6,1631,33.4,151,0,0,0,0,0,0
75,_RARE_,M,298.9,309.5,1331,48.5,116,0,0,0,0,0,0
4355,_RARE_,L,301.8,310.1,1752,27.4,95,0,0,0,0,0,0
8380,_RARE_,M,298.6,309.6,1660,28.4,212,1,0,0,0,0,0
9731,_RARE_,M,298.7,310.0,1366,50.8,6,0,0,0,0,0,0
6408,_RARE_,L,300.3,310.0,1389,47.0,131,0,0,0,0,0,0
8946,_RARE_,L,297.1,308.0,1530,38.2,92,0,0,0,0,0,0
3429,_RARE_,L,301.4,310.5,1328,54.0,104,0,0,0,0,0,0
1725,_RARE_,L,298.2,307.5,1339,50.7,71,0,0,0,0,0,0
5598,_RARE_,L,302.3,311.9,1779,27.9,84,0,0,0,0,0,0
9189,_RARE_,M,297.6,308.6,1421,50.4,54,0,0,0,0,0,0
9219,_RARE_,L,297.8,308.8,1577,49.5,136,0,0,0,0,0,0
240,_RARE_,L,298.5,309.2,1499,39.8,101,0,0,0,0,0,0
1460,_RARE_,L,298.8,310.3,1799,28.0,161,0,0,0,0,0,0
6421,_RARE_,M,300.5,309.7,1339,50.2,228,0,0,0,0,0,0
141,_RARE_,M,298.8,308.5,1372,59.4,93,0,0,0,0,0,0
841,_RARE_,L,296.9,307.9,1495,48.6,144,0,0,0,0,0,0
1046,_RARE_,M,296.3,307.6,1483,52.4,70,0,0,0,0,0,0
8299,_RARE_,L,299.1,310.4,1577,37.1,25,0,0,0,0,0,0
3469,_RARE_,L,301.5,310.6,1470,47.1,229,0,0,0,0,0,0
5886,_RARE_,L,301.3,311.0,1427,45.8,184,0,0,0,0,0,0
4128,_RARE_,H,301.9,310.4,1472,48.5,156,0,0,0,0,0,0
5685,_RARE_,L,302.5,311.6,1689,28.7,108,0,0,0,0,0,0
6272,_RARE_,L,301.1,311.2,1387,42.4,2,0,0,0,0,0,0
9674,_RARE_,M,299.3,310.2,1545,39.0,149,0,0,0,0,0,0
6971,_RARE_,L,300.8,311.2,1594,34.9,168,0,0,0,0,0,0
3524,_RARE_,L,302.0,310.8,1549,35.7,141,0,0,0,0,0,0
1652,_RARE_,M,298.0,307.8,1590,29.5,12,0,0,0,0,0,0
4285,_RARE_,M,301.9,310.6,1680,29.8,164,0,0,0,0,0,0
8165,_RARE_,M,299.7,310.9,1637,34.1,101,0,0,0,0,0,0
5374,_RARE_,H,302.9,312.4,1956,10.2,229,0,0,0,0,0,0
4760,_RARE_,L,303.3,311.7,1503,47.0,19,0,0,0,0,0,0
9264,_RARE_,M,298.3,309.0,1330,48.7,16,0,0,0,0,0,0
9545,_RARE_,L,299.0,309.0,1508,39.8,45,0,0,0,0,0,0
6158,_RARE_,L,300.8,311.0,1455,40.1,116,0,0,0,0,0,0
1865,_RARE_,L,297.6,307.5,1426,46.5,148,0,0,0,0,0,0
8390,_RARE_,L,298.8,309.7,1561,38.4,153,0,0,0,0,0,0
6528,_RARE_,M,301.5,310.3,1343,50.3,151,0,0,0,0,0,0
7466,_RARE_,L,300.2,311.3,1341,47.9,187,0,0,0,0,0,0
8313,_RARE_,L,298.9,310.1,1807,25.2,193,0,0,0,0,0,0
4277,_RARE_,L,302.2,310.7,1733,27.7,125,0,0,0,0,0,0
3349,_RARE_,M,301.5,310.7,1598,34.6,57,0,0,0,0,0,0
6690,_RARE_,M,301.6,310.9,1522,37.0,82,0,0,0,0,0,0
6671,_RARE_,M,301.5,310.6,2171,18.6,77,0,0,0,0,0,0
1671,_RARE_,M,298.2,307.8,1526,37.6,21,0,0,0,0,0,0
1205,_RARE_,L,297.0,307.9,1291,57.3,135,0,0,0,0,0,0
753,_RARE_,H,296.7,308.3,1418,47.2,213,0,0,0,0,0,0
3110,_RARE_,L,299.9,309.1,1470,41.0,200,0,0,0,0,0,0
4960,_RARE_,L,303.3,312.4,1854,22.1,148,0,0,0,0,0,0
5751,_RARE_,L,301.9,311.5,1585,36.4,10,0,0,0,0,0,0
8053,_RARE_,L,300.7,311.8,1510,39.2,121,0,0,0,0,0,0
3199,_RARE_,L,301.0,310.1,1435,44.9,40,0,0,0,0,0,0
8483,_RARE_,L,298.6,309.6,1453,39.3,214,0,0,0,0,0,0
1761,_RARE_,M,298.2,307.6,1494,41.2,79,0,0,0,0,0,0
141,_RARE_,L,298.7,308.7,1405,46.2,6,0,0,0,0,0,0
1452,_RARE_,L,298.3,309.5,1449,48.0,200,0,0,0,0,0,0
1660,_RARE_,M,297.8,307.9,1415,38.2,155,0,0,0,0,0,0
7697,_RARE_,L,300.8,311.7,1683,31.8,94,0,0,0,0,0,0
9498,_RARE_,H,298.9,309.5,1545,40.0,198,0,0,0,0,0,0
7425,_RARE_,L,298.8,310.0,1554,42.7,72,0,0,0,0,0,0
7829,_RARE_,L,300.2,311.6,1337,50.0,148,0,0,0,0,0,0
5050,_RARE_,H,304.1,313.3,1532,42.0,166,0,0,0,0,0,0
9017,_RARE_,M,297.3,308.6,1513,40.5,219,0,0,0,0,0,0
8691,_RARE_,L,297.3,308.2,1524,39.5,207,0,0,0,0,0,0
5333,_RARE_,M,303.4,313.1,1435,43.9,127,0,0,0,0,0,0
3360,_RARE_,M,301.4,310.4,1370,45.4,55,0,0,0,0,0,0
2547,_RARE_,L,299.0,308.9,1649,31.0,57,0,0,0,0,0,0
3865,_RARE_,L,302.6,311.6,1459,54.2,73,0,0,0,0,0,0
1314,_RARE_,M,298.9,310.1,1969,18.0,193,0,0,0,0,0,0
8609,_RARE_,M,297.3,308.5,1457,48.1,136,0,0,0,0,0,0
1901,_RARE_,L,298.1,307.6,1586,36.6,100,0,0,0,0,0,0
2168,_RARE_,L,299.4,308.9,1521,39.6,23,0,0,0,0,0,0
7108,_RARE_,M,300.8,310.4,1508,33.2,95,0,0,0,0,0,0
5442,_RARE_,L,302.6,312.1,1294,52.7,162,0,0,0,0,0,1
4142,_RARE_,H,301.9,310.7,1414,54.8,123,1,0,1,0,0,0
9483,_RARE_,L,298.6,309.8,1588,37.7,211,0,0,0,0,0,0
9606,_RARE_,L,299.1,310.3,1601,33.3,146,0,0,0,0,0,0
47,_RARE_,L,299.0,308.9,1561,39.8,76,0,0,0,0,0,0
974,_RARE_,M,296.3,306.9,1470,51.1,138,0,0,0,0,0,0
5110,_RARE_,M,304.3,313.5,1379,50.9,67,0,0,0,0,0,0
4121,_RARE_,L,302.3,310.6,1385,51.0,131,0,0,0,0,0,0
7118,_RARE_,L,300.1,310.2,1459,41.6,185,0,0,0,0,0,0
8305,_RARE_,M,298.7,309.7,1524,44.1,169,0,0,0,0,0,0
2272,_RARE_,M,299.5,309.4,1628,37.8,137,0,0,0,0,0,0
8273,_RARE_,L,298.8,310.5,1322,56.8,28,0,0,0,0,0,0
8161,_RARE_,H,299.2,310.9,1420,45.3,170,0,0,0,0,0,0
4882,_RARE_,L,303.5,311.7,1417,49.0,19,0,0,0,0,0,0
4174,_RARE_,L,301.9,310.5,1633,34.0,45,0,0,0,0,0,0
2329,_RARE_,L,299.3,308.6,1442,41.1,84,0,0,0,0,0,0
1098,_RARE_,M,297.1,307.9,1410,54.0,86,0,0,0,0,0,0
4265,_RARE_,L,302.1,310.8,1401,53.7,63,0,0,0,0,0,0
3087,_RARE_,L,300.1,309.5,1679,32.3,154,0,0,0,0,0,0
2543,_RARE_,L,299.2,309.2,1444,54.0,173,0,0,0,0,0,0
6479,_RARE_,L,300.7,309.6,1481,38.6,74,0,0,0,0,0,0
7394,_RARE_,L,299.9,310.1,1504,41.9,53,0,0,0,0,0,0
4298,_RARE_,M,301.7,309.7,1429,48.9,106,0,0,0,0,0,0
9625,_RARE_,L,299.0,310.1,1697,32.6,87,0,0,0,0,0,0
4566,_RARE_,L,303.0,310.2,1305,49.7,164,1,0,1,0,0,0
5745,_RARE_,L,301.7,311.3,1438,44.0,173,0,0,0,0,0,0
6834,_RARE_,M,300.8,311.3,1533,39.0,195,0,0,0,0,0,0
4072,_RARE_,M,302.0,311.2,1844,21.4,30,0,0,0,0,0,0
5451,_RARE_,L,302.7,312.4,1781,25.5,11,0,0,0,0,0,0
4578,_RARE_,L,302.9,310.5,1418,40.5,80,0,0,0,0,0,0
5661,_RARE_,L,302.9,312.4,1630,29.0,7,0,0,0,0,0,0
8542,_RARE_,M,298.3,308.8,1451,42.9,33,0,0,0,0,0,0
9172,_RARE_,H,297.5,308.7,1393,49.3,143,0,0,0,0,0,0
8623,_RARE_,L,297.3,308.2,1438,46.4,83,0,0,0,0,0,0
8512,_RARE_,H,297.9,308.6,1273,51.2,18,0,0,0,0,0,0
1282,_RARE_,L,296.9,307.9,1443,47.1,106,0,0,0,0,0,0
9822,_RARE_,L,298.1,309.0,1389,48.8,203,0,0,0,0,0,0
7287,_RARE_,M,299.8,310.3,1513,41.8,59,0,0,0,0,0,0
9162,_RARE_,L,297.6,308.4,1504,42.9,27,0,0,0,0,0,0
5360,_RARE_,M,303.9,313.2,1525,38.1,67,0,0,0,0,0,0
8866,_RARE_,H,297.4,309.0,1602,35.4,149,0,0,0,0,0,0
4957,_RARE_,L,303.8,312.8,1496,41.3,147,0,0,0,0,0,0
316,_RARE_,L,297.1,308.5,1350,51.2,196,0,0,0,0,0,0
4391,_RARE_,L,302.4,310.3,1413,41.8,22,0,0,0,0,0,0
6984,_RARE_,L,300.5,311.0,1796,26.4,152,0,0,0,0,0,0
4577,_RARE_,M,302.3,310.1,1614,32.3,62,0,0,0,0,0,0
2147,_RARE_,L,299.4,309.0,1540,40.4,218,0,0,0,0,0,0
3255,_RARE_,L,299.4,309.0,1475,54.2,34,0,0,0,0,0,0
4702,_RARE_,L,303.7,311.7,1526,37.6,227,0,0,0,0,0,0
8010,_RARE_,H,300.2,311.7,1522,43.3,5,0,0,0,0,0,0
7765,_RARE_,L,300.9,311.8,1374,45.5,118,0,0,0,0,0,0
6735,_RARE_,L,301.6,310.9,1770,23.0,202,0,0,0,0,0,0
8343,_RARE_,M,298.6,309.5,1598,35.1,7,0,0,0,0,0,0
8760,_RARE_,H,297.1,308.7,1581,31.0,192,0,0,0,0,0,0
2325,_RARE_,L,299.4,308.2,1435,45.5,65,0,0,0,0,0,0
9082,_RARE_,L,297.2,308.1,1539,38.5,31,0,0,0,0,0,0
907,_RARE_,L,296.3,306.7,1363,54.1,103,0,0,0,0,0,0
8229,_RARE_,M,298.9,310.4,1370,45.9,55,0,0,0,0,0,0
4531,_RARE_,L,302.7,310.4,1417,43.7,84,0,0,0,0,0,0
8823,_RARE_,M,297.3,308.4,1545,41.1,16,0,0,0,0,0,0
214,_RARE_,L,298.2,308.5,1472,45.1,54,0,0,0,0,0,0
9227,_RARE_,L,298.0,308.7,1567,40.2,8,0,0,0,0,0,0
8021,_RARE_,M,300.2,311.6,1483,40.0,97,0,0,0,0,0,0
1395,_RARE_,L,298.9,310.2,1383,52.6,91,0,0,0,0,0,0
1318,_RARE_,L,298.5,309.7,1592,32.3,168,0,0,0,0,0,0
105,_RARE_,L,298.9,308.7,1410,55.0,80,0,0,0,0,0,0
9287,_RARE_,M,298.2,308.9,1407,47.2,145,0,0,0,0,0,0
5446,_RARE_,L,302.7,312.3,1480,41.1,214,0,0,0,0,0,0
6859,_RARE_,L,300.9,310.9,1732,27.4,141,0,0,0,0,0,0
8071,_RARE_,L,300.7,312.0,1522,34.2,185,0,0,0,0,0,0
4080,_RARE_,M,302.0,310.4,1508,42.5,195,0,0,0,0,0,0
7245,_RARE_,L,300.4,310.2,1370,45.0,161,0,0,0,0,0,0
7430,_RARE_,M,300.1,310.9,1933,22.8,78,0,0,0,0,0,0
531,_RARE_,L,297.5,309.5,1589,36.6,107,0,0,0,0,0,0
6070,_RARE_,L,300.7,310.6,1934,21.6,184,0,0,0,0,0,0
5843,_RARE_,L,301.3,311.0,2104,20.4,41,0,0,0,0,0,0
9020,_RARE_,L,297.3,308.4,1589,34.2,47,0,0,0,0,0,0
4194,_RARE_,L,302.4,310.5,1745,25.5,55,0,0,0,0,0,0
1129,_RARE_,M,297.1,307.5,1413,47.0,156,0,0,0,0,0,0
6779,_RARE_,M,301.4,311.0,1628,33.6,0,0,0,0,0,0,0
2452,_RARE_,L,299.2,308.6,1372,48.0,4,0,0,0,0,0,0
87,_RARE_,L,299.1,308.9,1588,32.6,132,0,0,0,0,0,0
1798,_RARE_,L,298.1,307.6,1944,23.3,29,0,0,0,0,0,0
2509,_RARE_,L,299.1,308.6,1586,40.0,18,0,0,0,0,0,0
5909,_RARE_,L,300.5,310.2,1532,39.5,65,0,0,0,0,0,0
6503,_RARE_,L,301.3,310.7,1390,59.7,66,0,0,0,0,0,0
4984,_RARE_,M,303.5,312.3,1955,15.9,44,0,0,0,0,0,0
3188,_RARE_,H,300.1,309.5,1463,48.6,183,0,0,0,0,0,0
3246,_RARE_,L,300.9,309.7,1459,51.5,96,0,0,0,0,0,0
768,_RARE_,M,297.3,308.1,1392,45.8,139,0,0,0,0,0,0
8112,_RARE_,L,299.6,310.7,1457,41.7,164,0,0,0,0,0,0
7247,_RARE_,M,300.1,309.6,1448,52.9,135,0,0,0,0,0,0
2305,_RARE_,L,299.1,308.3,1458,43.3,74,0,0,0,0,0,0
9845,_RARE_,L,298.6,309.2,1270,59.3,41,0,0,0,0,0,0
5733,_RARE_,L,302.0,311.1,1342,50.3,180,0,0,0,0,0,0
7771,_RARE_,L,300.5,311.7,1476,38.0,96,0,0,0,0,0,0
8683,_RARE_,L,297.0,308.6,1601,31.9,6,0,0,0,0,0,0
4106,_RARE_,M,301.9,310.8,1597,34.9,9,0,0,0,0,0,0
6296,_RARE_,L,300.9,310.9,1417,57.1,182,0,0,0,0,0,0
7856,_RARE_,L,300.7,312.5,1536,43.5,64,0,0,0,0,0,0
9816,_RARE_,M,298.4,309.3,1666,30.7,85,0,0,0,0,0,0
4866,_RARE_,M,303.2,312.2,1672,32.6,231,0,0,0,0,0,0
5358,_RARE_,M,303.1,312.7,1491,35.1,130,0,0,0,0,0,0
4683,_RARE_,M,303.0,311.2,1336,56.0,39,1,0,1,0,0,0
9623,_RARE_,L,299.0,310.1,1341,54.5,49,0,0,0,0,0,0
7990,_RARE_,L,301.0,311.9,1670,30.6,33,0,0,0,0,0,0
55,_RARE_,M,298.9,309.1,2442,19.1,83,0,0,0,0,0,0
2534,_RARE_,L,299.3,308.7,1422,50.4,54,0,0,0,0,0,0
1064,_RARE_,L,296.3,307.6,1573,36.6,26,0,0,0,0,0,0
2683,_RARE_,M,299.8,309.1,1682,30.8,63,0,0,0,0,0,0
8077,_RARE_,L,300.2,311.6,1830,22.7,15,0,0,0,0,0,0
6196,_RARE_,M,300.9,310.7,1293,52.4,48,0,0,0,0,0,0
1579,_RARE_,L,298.3,308.3,1529,31.5,148,0,0,0,0,0,0
2611,_RARE_,L,299.8,309.4,1573,42.1,187,0,0,0,0,0,0
3700,_RARE_,M,302.3,311.5,1372,48.5,97,0,0,0,0,0,0
8145,_RARE_,H,300.3,311.3,1448,46.2,92,0,0,0,0,0,0
6367,_RARE_,M,300.7,309.6,1585,32.3,143,0,0,0,0,0,0
831,_RARE_,L,296.3,307.4,1372,53.1,133,0,0,0,0,0,0
7963,_RARE_,L,300.7,311.8,1710,26.4,130,0,0,0,0,0,0
4828,_RARE_,M,303.3,311.9,1722,29.7,120,0,0,0,0,0,0
8258,_RARE_,L,299.0,310.2,1488,39.0,28,0,0,0,0,0,0
5202,_RARE_,M,303.9,313.1,1450,46.0,197,0,0,0,0,0,0
1904,_RARE_,L,297.9,307.5,1470,41.2,202,0,0,0,0,0,0
7275,_RARE_,H,300.0,309.8,1588,42.6,57,0,0,0,0,0,0
8742,_RARE_,L,297.4,308.6,1498,47.0,95,0,0,0,0,0,0
7258,_RARE_,M,300.1,310.5,1482,42.5,183,0,0,0,0,0,0
1059,_RARE_,L,296.3,307.2,1454,54.0,116,0,0,0,0,0,0
615,_RARE_,L,297.6,309.0,1484,46.8,185,0,0,0,0,0,0
2169,_RARE_,L,299.3,309.0,1414,40.7,119,0,0,0,0,0,0
4241,_RARE_,L,302.6,311.0,1739,29.3,88,0,0,0,0,0,0
9090,_RARE_,L,297.3,308.4,1756,28.1,179,0,0,0,0,0,0
4427,_RARE_,M,302.7,310.5,1507,38.9,78,0,0,0,0,0,0
872,_RARE_,L,296.0,306.6,1740,30.0,105,0,0,0,0,0,0
758,_RARE_,L,296.8,308.0,1390,50.2,213,0,0,0,0,0,0
8745,_RARE_,L,297.3,308.7,1347,56.0,164,0,0,0,0,0,0
558,_RARE_,M,297.5,309.4,1613,33.3,111,0,0,0,0,0,0
5462,_RARE_,L,303.3,312.5,1522,36.3,20,0,0,0,0,0,0
8832,_RARE_,L,297.5,308.4,1472,44.6,85,0,0,0,0,0,0
3317,_RARE_,H,301.4,310.7,1680,31.0,161,0,0,0,0,0,0
4488,_RARE_,M,302.5,310.4,1792,27.9,68,0,0,0,0,0,0
5663,_RARE_,M,302.2,311.5,1465,36.0,154,0,0,0,0,0,0
315,_RARE_,M,297.9,308.5,1450,42.7,75,0,0,0,0,0,0
5994,_RARE_,L,300.3,309.4,1352,49.1,149,0,0,0,0,0,0
6840,_RARE_,L,301.0,310.6,1452,43.9,161,0,0,0,0,0,0
194,_RARE_,M,298.2,308.1,1612,35.0,17,0,0,0,0,0,0
4651,_RARE_,L,302.9,311.5,1325,52.2,44,0,0,1,0,0,0
1714,_RARE_,M,298.0,307.5,1665,35.4,196,0,0,0,0,0,0
4331,_RARE_,L,301.6,309.7,1435,49.3,112,0,0,0,0,0,0
2543,_RARE_,M,299.4,309.1,1394,41.3,188,0,0,0,0,0,0
3844,_RARE_,L,302.3,310.8,1438,42.3,18,0,0,0,0,0,0
1500,_RARE_,L,298.1,308.8,1549,47.1,10,0,0,0,0,0,0
9476,_RARE_,L,298.5,309.6,1800,27.5,25,0,0,0,0,0,0
117,_RARE_,L,298.4,308.1,1384,57.0,24,0,0,0,0,0,0
4154,_RARE_,L,301.7,310.6,1404,47.5,198,0,0,0,0,0,0
9550,_RARE_,M,299.1,310.3,1451,47.0,87,0,0,0,0,0,0
6615,_RARE_,L,301.6,310.5,1382,46.5,108,0,0,0,0,0,0
2143,_RARE_,L,299.6,309.3,1603,34.0,47,0,0,0,0,0,0
9863,_RARE_,L,298.4,309.2,1436,42.7,53,0,0,0,0,0,0
6736,_RARE_,M,301.5,310.9,1586,33.2,161,0,0,0,0,0,0
1019,_RARE_,L,296.2,307.5,1648,31.2,127,0,0,0,0,0,0
9602,_RARE_,M,299.0,310.1,1492,53.6,172,0,0,0,0,0,0
6893,_RARE_,L,300.9,310.9,1605,34.1,46,0,0,0,0,0,0
3160,_RARE_,L,300.1,309.8,1383,58.7,170,0,0,0,0,0,0
1681,_RARE_,L,298.2,307.9,1355,50.9,183,0,0,0,0,0,0
8283,_RARE_,L,299.2,309.0,1714,30.8,204,0,0,0,0,0,0
7050,_RARE_,L,300.7,310.6,1544,37.5,19,0,0,0,0,0,0
2696,_RARE_,L,300.0,309.2,1882,21.2,187,0,0,0,0,0,0
4362,_RARE_,M,301.8,310.1,1482,37.9,66,0,0,0,0,0,0
6680,_RARE_,M,301.4,310.4,1512,40.5,103,0,0,0,0,0,0
1930,_RARE_,M,298.2,307.8,1463,40.4,126,0,0,0,0,0,0
1020,_RARE_,L,296.7,307.9,1583,37.9,122,0,0,0,0,0,0
6616,_RARE_,L,301.6,310.7,1666,38.0,136,0,0,0,0,0,0
4562,_RARE_,L,302.4,310.4,1487,43.7,211,0,0,0,0,0,0
3594,_RARE_,L,302.1,311.5,1745,29.0,97,0,0,0,0,0,0
3729,_RARE_,M,302.4,310.9,1418,52.4,129,0,0,0,0,0,0
8382,_RARE_,M,298.8,310.0,1736,26.6,14,0,0,0,0,0,0
9777,_RARE_,M,298.6,309.7,1882,23.3,142,0,0,0,0,0,0
9028,_RARE_,M,296.9,307.8,1530,32.2,225,1,0,0,0,0,0
8808,_RARE_,M,297.4,309.2,1634,30.1,179,0,0,0,0,0,0
5651,_RARE_,M,302.3,312.0,1445,38.6,77,0,0,0,0,0,0
46,_RARE_,M,298.7,308.9,1367,52.5,187,0,0,0,0,0,0
5984,_RARE_,M,300.5,310.8,1552,46.2,76,0,0,0,0,0,0
624,_RARE_,M,298.0,310.1,1337,64.3,0,0,0,0,0,0,0
2925,_RARE_,L,300.7,309.7,1683,31.9,173,0,0,0,0,0,0
3600,_RARE_,L,301.6,311.1,1396,45.4,129,0,0,0,0,0,0
7394,_RARE_,L,299.7,310.3,1590,36.1,174,0,0,0,0,0,0
9819,_RARE_,L,298.2,308.9,1314,59.7,7,1,0,0,0,0,0
3697,_RARE_,L,302.3,311.0,1547,48.9,100,0,0,0,0,0,0
7660,_RARE_,L,300.5,311.8,1628,30.9,32,0,0,0,0,0,0
196,_RARE_,L,297.8,308.0,1899,23.3,162,0,0,0,0,0,0
4070,_RARE_,L,301.9,310.8,1748,23.5,107,0,0,0,0,0,0
9414,_RARE_,L,298.3,309.2,1593,35.2,206,0,0,0,0,0,0
7283,_RARE_,M,299.9,309.9,1400,44.4,114,0,0,0,0,0,0
3228,_RARE_,M,300.5,309.9,1640,29.7,183,0,0,0,0,0,0
9410,_RARE_,L,298.3,308.6,1570,34.2,205,0,0,0,0,0,0
7786,_RARE_,M,300.6,311.7,1381,53.9,106,0,0,0,0,0,0
7788,_RARE_,M,300.6,311.9,1576,35.5,207,0,0,0,0,0,0
1591,_RARE_,L,298.3,307.9,1535,38.1,160,0,0,0,0,0,0
2540,_RARE_,M,298.9,308.5,1516,48.9,2,0,0,0,0,0,0
1309,_RARE_,L,298.7,309.9,1542,37.0,161,0,0,0,0,0,0
6697,_RARE_,M,300.9,310.4,1637,38.1,118,0,0,0,0,0,0
5003,_RARE_,L,304.1,313.0,1363,47.2,67,0,0,0,0,0,0
3265,_RARE_,M,301.2,310.1,1725,26.3,163,0,0,0,0,0,0
7425,_RARE_,L,300.1,311.5,1528,41.7,134,0,0,0,0,0,0
980,_RARE_,L,296.0,306.4,1568,34.2,208,0,0,0,0,0,0
